objectid,classification,beginyear
3745,Print,1507.0
3663,Print,1460.0
3664,Print,1450.0
3665,Print,1490.0
3666,Print,1486.0
3667,Print,1485.0
3668,Print,1475.0
3669,Print,1440.0
3670,Print,1485.0
3671,Print,1440.0
3682,Print,1455.0
3672,Print,1450.0
3673,Print,1450.0
3674,Print,1480.0
3675,Print,1450.0
3676,Print,1450.0
3690,Print,1490.0
3677,Print,1490.0
3678,Print,1460.0
3679,Print,1425.0
3680,Print,1460.0
3683,Print,1480.0
3809,Print,1460.0
3684,Print,1470.0
3685,Print,1500.0
3686,Print,1470.0
3687,Print,1460.0
3688,Print,1475.0
3689,Print,1500.0
3734,Print,1500.0
3691,Print,1500.0
3692,Print,1485.0
3693,Print,1493.0
3694,Print,1485.0
3695,Print,1470.0
3740,Print,1475.0
3696,Print,1500.0
3743,Print,1480.0
11347,Print,1906.0
3697,Print,1490.0
3698,Print,1460.0
3699,Print,1460.0
3700,Print,1480.0
4159,Print,1509.0
3701,Print,1470.0
3702,Print,1490.0
3703,Print,1490.0
3704,Print,1490.0
3705,Print,1450.0
3706,Print,1475.0
3707,Print,1480.0
3708,Print,1460.0
3709,Print,1500.0
3710,Print,1460.0
3735,Print,1460.0
3711,Print,1425.0
3712,Print,1425.0
3713,Print,1425.0
3714,Print,1425.0
3715,Print,1449.0
3716,Print,1440.0
3717,Print,1460.0
3865,Print,1489.0
3718,Print,1460.0
3719,Print,1460.0
3744,Print,1500.0
3720,Print,1460.0
3721,Print,1460.0
3811,Print,1480.0
3722,Print,1460.0
3723,Print,1460.0
3724,Print,1460.0
3725,Print,1450.0
3726,Print,1480.0
3727,Print,1460.0
3728,Print,1460.0
3729,Print,1465.0
3746,Print,1500.0
3730,Print,1470.0
3731,Print,1465.0
3733,Print,1500.0
3736,Print,1480.0
3737,Print,1500.0
3738,Print,1475.0
3739,Print,1450.0
3777,Print,1490.0
3741,Print,1485.0
3742,Print,1480.0
3747,Print,1500.0
3748,Print,1480.0
3749,Print,1490.0
3750,Print,1490.0
3751,Print,1480.0
3752,Print,1460.0
3753,Print,1800.0
3754,Print,1490.0
3866,Print,1490.0
3755,Print,1490.0
3756,Print,1481.0
3757,Print,1485.0
3758,Print,1475.0
3759,Print,1465.0
3760,Print,1470.0
3812,Print,1480.0
3761,Print,1490.0
3762,Print,1480.0
3763,Print,1470.0
3764,Print,1470.0
3765,Print,1490.0
4278,Print,1548.0
3766,Print,1500.0
3767,Print,1480.0
3768,Print,1475.0
3769,Print,1475.0
3770,Print,1450.0
3771,Print,1470.0
3772,Print,1470.0
3773,Print,1470.0
3774,Print,1450.0
3775,Print,1480.0
3776,Print,1485.0
3778,Print,1490.0
3779,Print,1480.0
3780,Print,1490.0
3781,Print,1480.0
3782,Print,1440.0
3783,Print,1400.0
3813,Print,1440.0
3784,Print,1410.0
3785,Print,1450.0
3786,Print,1460.0
3787,Print,1460.0
3788,Print,1460.0
3789,Print,1460.0
3790,Print,1460.0
3791,Print,1460.0
3867,Print,1490.0
3792,Print,1500.0
3793,Print,1500.0
3794,Print,1500.0
3795,Print,1470.0
3796,Print,1450.0
3797,Print,1450.0
4265,Print,1546.0
3798,Print,1440.0
3799,Print,1480.0
3800,Print,1480.0
3801,Print,1480.0
3802,Print,1460.0
3803,Print,1460.0
4031,Print,1480.0
3804,Print,1470.0
3805,Print,1480.0
3806,Print,1480.0
3807,Print,1480.0
3808,Print,1480.0
4343,Print,1543.0
3810,Print,1475.0
3978,Print,1480.0
3814,Print,1450.0
3815,Print,1470.0
3816,Print,1480.0
3851,Print,1500.0
3817,Print,1450.0
3818,Print,1480.0
3819,Print,1500.0
3820,Print,1450.0
3821,Print,1450.0
3844,Print,1450.0
3822,Print,1500.0
3823,Print,1460.0
3859,Print,1480.0
3824,Print,1490.0
3826,Print,1480.0
3827,Print,1480.0
3852,Print,1480.0
3828,Print,1470.0
3829,Print,1480.0
3830,Print,1460.0
3831,Print,1470.0
3832,Print,1460.0
3833,Print,1480.0
3845,Print,1480.0
3834,Print,1460.0
3995,Print,1480.0
3835,Print,1450.0
3836,Print,1450.0
3837,Print,1480.0
3838,Print,1450.0
3839,Print,1475.0
3840,Print,1475.0
3841,Print,1490.0
3842,Print,1480.0
3843,Print,1440.0
3874,Print,1490.0
3860,Print,1500.0
3846,Print,1470.0
3847,Print,1470.0
3848,Print,1500.0
3849,Print,1480.0
3850,Print,1490.0
3853,Print,1466.0
3854,Print,1490.0
3855,Print,1475.0
3856,Print,1483.0
3857,Print,1484.0
3875,Print,1490.0
4004,Print,1480.0
3858,Print,1497.0
3861,Print,1500.0
3862,Print,1475.0
3863,Print,1500.0
3864,Print,1488.0
3868,Print,1626.0
3869,Print,1592.0
3870,Print,1636.0
3871,Print,1470.0
3872,Print,1500.0
3873,Print,1485.0
3876,Print,1470.0
3877,Print,1470.0
3878,Print,1470.0
4005,Print,1480.0
3879,Print,1470.0
3880,Print,1470.0
3881,Print,1470.0
3910,Print,1480.0
4032,Print,1500.0
3882,Print,1470.0
3883,Print,1470.0
3884,Print,1460.0
3885,Print,1460.0
4002,Print,1480.0
4003,Print,1480.0
3886,Print,1460.0
4006,Print,1480.0
4007,Print,1480.0
3887,Print,1460.0
3888,Print,1460.0
3889,Print,1460.0
3890,Print,1460.0
3891,Print,1460.0
3892,Print,1460.0
3893,Print,1460.0
3894,Print,1460.0
3904,Print,1460.0
3919,Print,1460.0
3895,Print,1460.0
3896,Print,1460.0
3897,Print,1460.0
3898,Print,1460.0
3911,Print,1480.0
4033,Print,1430.0
3899,Print,1460.0
3900,Print,1460.0
3901,Print,1460.0
3902,Print,1460.0
3979,Print,1470.0
4344,Print,1545.0
3903,Print,1460.0
3905,Print,1460.0
3906,Print,1460.0
3907,Print,1460.0
3908,Print,1460.0
3909,Print,1480.0
3912,Print,1480.0
3913,Print,1470.0
3914,Print,1470.0
3915,Print,1470.0
3916,Print,1470.0
3917,Print,1475.0
3918,Print,1480.0
3999,Print,1480.0
3920,Portfolio,1470.0
3921,Print,1450.0
3922,Print,1480.0
3923,Print,1480.0
4009,Print,1480.0
3926,Print,1465.0
3927,Print,1465.0
3928,Print,1465.0
3929,Print,1470.0
3930,Print,1490.0
3931,Print,1465.0
3932,Print,1465.0
3933,Print,1470.0
3934,Print,1470.0
3935,Print,1400.0
3936,Print,1500.0
3937,Print,1494.0
3938,Print,1473.0
3996,Print,1480.0
3997,Print,1480.0
4345,Print,1544.0
3939,Print,1500.0
3940,Print,1489.0
3941,Print,1500.0
3942,Print,1479.0
3943,Print,1485.0
3944,Print,1430.0
3945,Print,1500.0
3946,Print,1500.0
3947,Print,1495.0
3948,Print,1470.0
3949,Print,1450.0
3950,Print,1400.0
3951,Print,1485.0
3952,Print,1500.0
3953,Print,1490.0
3998,Print,1470.0
3954,Print,1480.0
3956,Print,1490.0
3957,Print,1490.0
3958,Print,1460.0
3959,Print,1470.0
3960,Print,1500.0
4010,Print,1480.0
3961,Print,1500.0
3962,Print,1460.0
3963,Print,1450.0
3964,Print,1460.0
3965,Print,1390.0
3966,Print,1440.0
3967,Print,1500.0
4000,Print,1480.0
4001,Print,1470.0
3968,Print,1450.0
3969,Print,1470.0
4011,Print,1480.0
4080,Print,1470.0
3970,Print,1480.0
3971,Print,1500.0
3972,Print,1498.0
3973,Print,1495.0
3974,Print,1470.0
3975,Print,1500.0
3976,Print,1500.0
3980,Print,1460.0
3981,Print,1480.0
4030,Print,1500.0
3982,Print,1475.0
3983,Print,1480.0
3984,Print,1470.0
3985,Print,1470.0
3986,Print,1480.0
3987,Print,1460.0
3988,Print,1470.0
3989,Print,1470.0
3990,Print,1480.0
3991,Print,1480.0
3992,Print,1460.0
3993,Print,1480.0
3994,Print,1480.0
4012,Print,1480.0
4013,Print,1480.0
4014,Print,1480.0
4015,Print,1480.0
4016,Print,1480.0
4017,Print,1480.0
4018,Print,1490.0
4019,Print,1400.0
4020,Print,1500.0
4021,Print,1490.0
4022,Print,1470.0
4023,Print,1470.0
4024,Print,1500.0
4130,Print,1519.0
4025,Print,1475.0
4026,Print,1450.0
4027,Print,1480.0
4028,Print,1475.0
4029,Print,1500.0
4034,Print,1480.0
4035,Print,1480.0
4037,Print,1470.0
4038,Print,1470.0
4039,Print,1480.0
4040,Print,1480.0
4041,Print,1480.0
4042,Print,1500.0
4043,Print,1480.0
4044,Print,1400.0
4045,Print,1495.0
4046,Print,1479.0
4047,Print,1500.0
4048,Print,1480.0
4078,Print,1480.0
4272,Print,1542.0
4049,Print,1477.0
4050,Print,1500.0
4051,Print,1500.0
4052,Print,1480.0
4053,Print,1480.0
4054,Print,1480.0
4055,Print,1450.0
4056,Print,1450.0
4057,Print,1480.0
4377,Print,1524.0
4058,Print,1480.0
4060,Drawing,1600.0
4061,Drawing,1600.0
4079,Print,1820.0
4064,Print,1500.0
4069,Print,1470.0
4070,Print,1480.0
4071,Print,1558.0
4072,Print,1480.0
4073,Print,1511.0
4074,Print,1470.0
4131,Print,1519.0
4075,Print,1440.0
4076,Print,1440.0
4077,Print,1480.0
4081,Print,1470.0
4082,Print,1480.0
4083,Print,1470.0
4157,Print,1503.0
4085,Print,1527.0
4086,Print,1535.0
4087,Print,1531.0
4088,Print,1531.0
4089,Print,1531.0
4132,Print,1519.0
4090,Print,1520.0
4091,Print,1521.0
4092,Print,1525.0
4093,Print,1528.0
4094,Print,1525.0
4095,Print,1520.0
4096,Print,1520.0
4097,Print,1502.0
4098,Print,1524.0
4099,Print,1520.0
4100,Print,1523.0
4101,Print,1523.0
4102,Print,1519.0
4103,Print,1525.0
4104,Print,1525.0
4105,Print,1520.0
4106,Print,1524.0
4107,Print,1529.0
4108,Print,1531.0
4109,Print,1631.0
4110,Print,1631.0
4111,Print,1631.0
4112,Print,1631.0
4113,Print,1631.0
4114,Print,1631.0
4115,Print,1631.0
4116,Print,1511.0
4117,Print,1507.0
4118,Print,1514.0
4119,Print,1514.0
4120,Print,1517.0
4121,Print,1505.0
4122,Print,1513.0
4123,Print,1534.0
4124,Print,1505.0
4125,Print,1511.0
4126,Print,1514.0
4127,Print,1519.0
4128,Print,1519.0
4129,Print,1519.0
4133,Print,1519.0
4134,Print,1519.0
4135,Print,1519.0
4137,Print,1519.0
4138,Print,1519.0
4139,Print,1519.0
4140,Print,1519.0
4143,Print,1519.0
4144,Drawing,1922.0
4145,Print,1919.0
4146,Print,1795.0
4147,Print,1514.0
4148,Print,1514.0
4149,Print,1470.0
4152,Print,1566.0
4156,Print,1500.0
4160,Print,1509.0
4161,Print,1508.0
4162,Print,1501.0
4163,Print,1465.0
4164,Print,1470.0
4165,Print,1465.0
4166,Print,1490.0
4167,Print,1490.0
4168,Print,1465.0
4169,Print,1465.0
4170,Print,1470.0
4171,Print,1465.0
4172,Print,1470.0
4173,Print,1465.0
4174,Print,1470.0
4175,Print,1465.0
4279,Print,1500.0
4258,Drawing,1520.0
4260,Print,1521.0
4261,Print,1500.0
4262,Print,1546.0
4263,Print,1546.0
4264,Print,1500.0
4274,Print,1545.0
4275,Print,1545.0
4280,Print,1500.0
4281,Print,1500.0
4282,Print,1500.0
4283,Print,1500.0
4284,Print,1500.0
4286,Print,1500.0
4287,Print,1500.0
4288,Print,1500.0
4289,Print,1500.0
4290,Print,1540.0
4291,Print,1541.0
4292,Print,1500.0
4293,Print,1500.0
4294,Print,1549.0
4295,Print,1539.0
4296,Print,1549.0
4297,Print,1541.0
4298,Print,1547.0
4299,Print,1500.0
4300,Print,1500.0
4301,Print,1500.0
4302,Print,1500.0
4306,Print,1526.0
4307,Print,1520.0
4308,Print,1518.0
4309,Print,1500.0
4310,Print,1548.0
4311,Print,1535.0
4312,Print,1541.0
4313,Print,1500.0
4314,Print,1525.0
4315,Print,1500.0
4316,Print,1542.0
4317,Print,1542.0
4318,Print,1500.0
4319,Print,1544.0
4320,Print,1500.0
4321,Print,1544.0
4322,Print,1544.0
4323,Print,1500.0
4325,Print,1544.0
4326,Print,1542.0
4327,Print,1543.0
4328,Print,1543.0
4329,Print,1500.0
4330,Print,1500.0
4331,Print,1500.0
4332,Print,1500.0
4333,Print,1500.0
4334,Print,1544.0
4335,Print,1500.0
4337,Print,1530.0
4378,Print,1523.0
4346,Print,1544.0
4347,Print,1543.0
4348,Print,1543.0
4349,Print,1519.0
4350,Print,1519.0
4360,Print,1522.0
4361,Print,1500.0
4362,Print,1500.0
4363,Print,1521.0
4364,Print,1522.0
4365,Print,1500.0
4366,Print,1535.0
4367,Print,1535.0
4368,Print,1522.0
4369,Print,1521.0
4370,Print,1521.0
4371,Print,1521.0
4372,Print,1527.0
4373,Print,1500.0
4374,Print,1500.0
4375,Print,1519.0
4376,Print,1500.0
4379,Print,1543.0
4380,Print,1500.0
4381,Print,1500.0
4382,Print,1500.0
4383,Print,1547.0
4384,Print,1544.0
4385,Print,1547.0
4387,Print,1520.0
4388,Print,1549.0
4389,Print,1500.0
4390,Print,1500.0
4391,Print,1500.0
4392,Print,1520.0
4394,Print,1520.0
4395,Print,1546.0
4397,Print,1500.0
4398,Print,1500.0
4399,Print,1500.0
4400,Print,1500.0
4401,Print,1453.0
4402,Print,1520.0
4403,Print,1545.0
4404,Print,1500.0
4405,Print,1545.0
4406,Print,1500.0
4407,Print,1545.0
4408,Print,1500.0
4409,Print,1500.0
4410,Print,1546.0
4411,Print,1500.0
4412,Print,1500.0
4413,Print,1500.0
4414,Print,1500.0
4415,Print,1541.0
4416,Print,1500.0
4417,Print,1500.0
4418,Print,1500.0
4419,Print,1520.0
4420,Print,1520.0
4421,Print,1520.0
4422,Print,1521.0
4433,Print,1520.0
4434,Print,1537.0
4435,Print,1537.0
4436,Print,1526.0
4437,Print,1500.0
4449,Print,1878.0
4439,Print,1887.0
4440,Print,1883.0
4441,Print,1878.0
4442,Print,1885.0
4443,Print,1879.0
4444,Print,1876.0
4445,Print,1876.0
4446,Print,1879.0
4460,Print,1886.0
4447,Print,1879.0
4448,Print,1883.0
4450,Print,1876.0
4451,Print,1879.0
4452,Print,1878.0
4453,Print,1878.0
4454,Print,1879.0
4455,Print,1874.0
4456,Print,1847.0
4457,Print,1847.0
4458,Print,1886.0
4459,Print,1879.0
4610,Print,1887.0
4461,Print,1881.0
4463,Print,1879.0
4464,Print,1884.0
4465,Print,1885.0
4532,Print,1495.0
4534,Print,1475.0
4535,Print,1400.0
4536,Print,1400.0
4537,Print,1400.0
4538,Print,1400.0
4539,Print,1400.0
4540,Print,1400.0
4541,Print,
4542,Print,1502.0
4543,Print,1490.0
4544,Print,1516.0
4545,Print,1470.0
4546,Print,1500.0
4547,Print,1510.0
4548,Print,1480.0
4549,Print,1500.0
4550,Print,1480.0
4559,Print,1792.0
4590,Print,1584.0
4591,Print,1510.0
4611,Print,1888.0
4592,Print,1495.0
4593,Print,1520.0
4594,Print,1500.0
4595,Print,1460.0
4596,Drawing,1600.0
4597,Print,1500.0
4598,Drawing,1872.0
4599,Drawing,1872.0
4600,Drawing,1872.0
4603,Print,1680.0
4607,Print,1884.0
4608,Print,1886.0
4613,Print,1889.0
4614,Print,1889.0
4615,Print,1886.0
4616,Print,1892.0
4617,Print,1886.0
4618,Print,1883.0
4619,Print,1887.0
4620,Print,1887.0
4621,Print,1897.0
4622,Print,1899.0
4623,Print,1900.0
4624,Print,1887.0
4625,Print,1901.0
4626,Print,1901.0
4627,Print,1914.0
4629,Print,1884.0
4630,Print,1916.0
4631,Print,1919.0
4632,Print,1890.0
4633,Print,1660.0
4634,Print,1562.0
4635,Print,1562.0
4636,Print,1562.0
4637,Print,1562.0
4638,Print,1562.0
4640,Print,1500.0
4641,Print,1500.0
4645,Print,1651.0
4646,Print,1645.0
4647,Drawing,1616.0
4648,Print,1616.0
4649,Print,1761.0
4650,Print,1883.0
4808,Print,1825.0
4821,Print,1825.0
4822,Print,1825.0
4823,Print,1825.0
4755,Print,1523.0
4763,Drawing,1600.0
4764,Drawing,1600.0
4765,Drawing,1600.0
4766,Drawing,1600.0
4767,Print,1816.0
4768,Portfolio,1816.0
4769,Print,1816.0
4770,Print,1816.0
4772,Print,1816.0
4773,Print,1816.0
4774,Print,1816.0
4775,Print,1816.0
4776,Print,1816.0
4777,Print,1816.0
4778,Print,1816.0
4779,Print,1816.0
4780,Print,1816.0
4824,Print,1825.0
4781,Print,1816.0
4782,Print,1816.0
4783,Print,1816.0
4784,Print,1816.0
4785,Print,1816.0
4786,Print,1816.0
4787,Print,1816.0
4788,Print,1816.0
4789,Print,1816.0
4790,Print,1816.0
4791,Print,1816.0
4792,Print,1816.0
4793,Print,1816.0
4794,Print,1816.0
4795,Print,1816.0
4796,Print,1816.0
4825,Print,1825.0
4797,Print,1816.0
4798,Print,1816.0
4799,Print,1816.0
4800,Print,1816.0
4801,Print,1825.0
4802,Portfolio,1825.0
4803,Print,1825.0
4804,Print,1825.0
4805,Print,1825.0
4806,Print,1825.0
4807,Print,1825.0
4809,Print,1825.0
4810,Print,1825.0
4811,Print,1825.0
4812,Print,1825.0
4813,Print,1825.0
4814,Print,1825.0
4815,Print,1825.0
4816,Print,1825.0
4817,Print,1825.0
4818,Print,1825.0
4819,Print,1825.0
4826,Print,1825.0
4827,Print,1825.0
4828,Print,1825.0
4829,Print,1825.0
4830,Print,1825.0
4831,Print,1825.0
4832,Print,1825.0
4833,Print,1825.0
4834,Print,1825.0
4835,Print,1825.0
4836,Print,1825.0
4837,Print,1825.0
4838,Print,1825.0
4864,Print,1825.0
4839,Print,1825.0
4840,Print,1825.0
4841,Print,1825.0
4842,Print,1825.0
4843,Print,1825.0
4844,Print,1825.0
4845,Print,1825.0
4846,Print,1825.0
4847,Print,1825.0
4848,Print,1825.0
4849,Print,1825.0
4850,Print,1825.0
4851,Print,1825.0
4852,Print,1825.0
4853,Print,1825.0
4854,Print,1825.0
4855,Print,1825.0
4856,Print,1825.0
4857,Print,1825.0
4858,Print,1825.0
4859,Print,1825.0
4860,Print,1825.0
4861,Print,1825.0
4862,Print,1825.0
4863,Print,1825.0
4865,Print,1803.0
4866,Print,1822.0
4867,Drawing,1780.0
4868,Drawing,1779.0
4871,Drawing,1780.0
4873,Drawing,1805.0
4876,Technical Material,1894.0
4877,Technical Material,1899.0
4879,Technical Material,1873.0
4880,Print,1873.0
4881,Technical Material,1878.0
4882,Print,1878.0
4889,Print,1825.0
4890,Print,1825.0
4891,Print,1825.0
4895,Technical Material,1827.0
4896,Technical Material,1827.0
4897,Technical Material,1827.0
4898,Technical Material,1827.0
4980,Print,1825.0
4899,Technical Material,1827.0
4900,Technical Material,1827.0
4901,Technical Material,1827.0
4902,Technical Material,1808.0
4903,Technical Material,1808.0
4904,Technical Material,1808.0
4905,Technical Material,1808.0
4906,Technical Material,1808.0
4907,Technical Material,1808.0
4908,Technical Material,1808.0
4909,Technical Material,1808.0
4910,Technical Material,1808.0
4911,Technical Material,1808.0
4912,Technical Material,1808.0
4981,Print,1825.0
4913,Technical Material,1808.0
4914,Technical Material,1808.0
4921,Print,1450.0
4972,Print,1825.0
4934,Print,1450.0
4936,Print,1450.0
4960,Print,1825.0
4961,Print,1825.0
4962,Print,1825.0
4963,Print,1825.0
4964,Print,1825.0
4965,Print,1825.0
4966,Print,1825.0
4967,Print,1825.0
4968,Print,1825.0
4969,Print,1825.0
4970,Print,1825.0
4971,Print,1825.0
4973,Print,1825.0
4974,Print,1825.0
4975,Print,1825.0
4976,Print,1825.0
4977,Print,1825.0
4978,Print,1825.0
4979,Print,1825.0
4982,Print,1784.0
4983,Print,1784.0
4984,Print,1791.0
4985,Print,1793.0
4986,Print,1792.0
4987,Print,1793.0
4988,Print,1793.0
4989,Print,1793.0
4990,Print,1793.0
4991,Print,1793.0
4992,Print,1793.0
4993,Print,1793.0
5014,Print,1821.0
5015,Print,1821.0
4994,Print,1793.0
4995,Print,1793.0
4996,Print,1787.0
4997,Print,1803.0
4998,Print,1803.0
4999,Print,1803.0
5000,Print,1803.0
5001,Print,1803.0
5002,Print,1809.0
5003,Print,1820.0
5004,Print,1825.0
5005,Print,1500.0
5006,Technical Material,1793.0
5007,Technical Material,1728.0
5008,Print,1782.0
5009,Print,1821.0
5010,Volume,1821.0
5011,Print,1821.0
5012,Print,1821.0
5013,Print,1821.0
5016,Print,1821.0
5017,Print,1821.0
5018,Print,1821.0
5019,Print,1821.0
5020,Print,1821.0
5021,Print,1821.0
5022,Print,1821.0
5023,Print,1821.0
5024,Print,1821.0
5025,Print,1821.0
5026,Print,1821.0
5027,Print,1821.0
5028,Print,1821.0
5029,Print,1793.0
5046,Print,1882.0
5047,Print,1880.0
5048,Print,1480.0
5049,Print,1480.0
5235,Print,1824.0
5236,Print,1826.0
5237,Print,1824.0
5238,Print,1824.0
5272,Print,1545.0
5253,Print,1636.0
5254,Print,1636.0
5255,Print,1636.0
5256,Print,1636.0
5260,Print,1853.0
5261,Print,1833.0
5262,Print,1854.0
5263,Print,1882.0
5264,Drawing,1877.0
5265,Print,1871.0
5266,Print,1871.0
5267,Print,1825.0
5270,Print,1611.0
5273,Print,1545.0
5274,Print,1622.0
5275,Print,1559.0
5276,Print,1559.0
5277,Print,1559.0
5278,Print,1559.0
5279,Print,1559.0
5311,Print,1619.0
5312,Print,1630.0
5280,Print,1559.0
5281,Print,1559.0
5282,Print,1555.0
5283,Print,1555.0
5285,Print,1555.0
5286,Print,1510.0
5287,Print,1569.0
5288,Print,1519.0
5289,Print,1507.0
5290,Print,1514.0
5291,Print,1514.0
5292,Print,1514.0
5293,Print,1473.0
5294,Print,1510.0
5295,Print,1514.0
5309,Print,1625.0
5310,Print,1592.0
5313,Print,1630.0
5314,Print,1630.0
5315,Print,1630.0
5316,Print,1630.0
5317,Print,1630.0
5318,Print,1630.0
5319,Print,1630.0
5320,Print,1630.0
5321,Print,1630.0
5322,Print,1630.0
5323,Print,1630.0
5324,Print,1630.0
5325,Print,1630.0
5326,Print,1634.0
5327,Print,1634.0
5328,Print,1634.0
5329,Print,1634.0
5330,Print,1634.0
5331,Print,1634.0
5332,Print,1634.0
5333,Print,1634.0
5334,Print,1634.0
5335,Print,1634.0
5336,Print,1634.0
5337,Print,1634.0
5338,Print,1634.0
5339,Print,1621.0
5340,Print,1621.0
5341,Print,1621.0
5342,Print,1621.0
5343,Print,1600.0
5344,Print,1600.0
5345,Print,1600.0
5346,Print,1600.0
5347,Print,1600.0
5348,Print,1600.0
5349,Print,1600.0
5350,Print,1600.0
5351,Print,1600.0
5352,Print,1600.0
5353,Print,1600.0
5354,Print,1600.0
5356,Print,1600.0
5357,Print,1600.0
5358,Print,1600.0
5359,Print,1600.0
5360,Print,1621.0
5361,Print,1621.0
5362,Print,1621.0
5363,Print,1621.0
5364,Print,1621.0
5365,Print,1621.0
5366,Print,1621.0
5367,Print,1632.0
5368,Print,1627.0
5369,Print,1633.0
5370,Print,1633.0
5371,Print,1633.0
5372,Print,1633.0
5373,Print,1633.0
5374,Print,1633.0
5375,Print,1633.0
5376,Print,1633.0
5377,Print,1633.0
5378,Print,1633.0
5379,Print,1633.0
5380,Print,1633.0
5381,Print,1633.0
5382,Print,1633.0
5383,Print,1633.0
5384,Print,1633.0
5385,Print,1633.0
5386,Print,1633.0
5387,Print,1633.0
5388,Print,1633.0
5389,Print,1633.0
5390,Print,1633.0
5391,Print,1633.0
5392,Print,1633.0
5854,Print,1517.0
5855,Print,1518.0
5856,Print,1518.0
5857,Print,1517.0
5858,Print,1517.0
5859,Print,1517.0
5860,Print,1517.0
5861,Print,1517.0
5862,Print,1517.0
5863,Print,1517.0
5895,Print,1500.0
5896,Print,1500.0
5897,Print,1500.0
5898,Print,1500.0
5899,Print,1500.0
5900,Print,1500.0
5901,Print,1534.0
5902,Print,1534.0
5903,Print,1534.0
5904,Print,1534.0
6059,Print,1472.0
5905,Print,1534.0
5906,Print,1534.0
5907,Print,1613.0
5908,Print,1897.0
5909,Print,1849.0
5910,Print,1890.0
5911,Print,1890.0
5912,Print,1890.0
